ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,compound,SentimentCategory
1116,78,20,2025-09-05,4,"Excellent product, highly recommend!",0.7773,Positive
1117,79,1,2023-10-30,4,The quality  is top-notch.,0.0,Neutral
1118,79,9,2024-05-02,1,"Average experience, nothing special.",-0.3089,Negative
1119,79,17,2024-10-28,4,Shipping was fast and the item  was well-packaged.,0.0,Neutral
1120,79,13,2024-12-09,4,The build quality is impressive.,0.5106,Positive
1121,79,10,2025-01-29,5,"I love  this product, will buy again!",0.6696,Positive
1122,79,6,2023-01-02,4,"Excellent product,  highly recommend!",0.7773,Positive
1123,79,5,2025-02-16,5,"I love this product, will buy again!",0.6696,Positive
1124,79,19,2023-09-07,1,I had a bad experience with this product.,-0.5423,Negative
1125,79,5,2025-09-24,1,Disappointed with  the performance.,-0.4767,Negative
1126,79,10,2024-04-14,2,Product did not meet my expectations.,0.0,Neutral
1127,79,9,2023-07-19,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1128,79,17,2024-11-02,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1129,79,11,2025-03-15,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
1130,79,9,2024-05-30,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1131,79,12,2023-11-08,4,The quality is  top-notch.,0.0,Neutral
1132,79,1,2024-09-19,5,"I love this product, will buy again!",0.6696,Positive
1133,79,18,2023-11-23,5,Five stars for the quick delivery.,0.0,Neutral
1134,79,6,2023-11-28,4,The quality is top-notch.,0.0,Neutral
1135,80,3,2023-09-15,5,The quality is top-notch.,0.0,Neutral
1136,80,4,2023-03-05,4,Exceeded my expectations!,0.0,Neutral
1137,80,14,2024-12-11,1,The product stopped working after a month.,-0.2263,Negative
1138,80,5,2025-02-27,5,Customer support  was very helpful.,0.6997,Positive
1139,80,7,2025-06-13,4,"I love this product, will buy again!",0.6696,Positive
1140,80,16,2024-09-13,4,Five stars for the quick delivery.,0.0,Neutral
1141,80,19,2025-06-28,2,The product arrived late.,0.0,Neutral
1142,80,13,2023-07-31,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1143,80,1,2025-09-12,2,Not worth the money.,-0.1695,Negative
1144,80,4,2023-06-22,2,"Not satisfied, the product broke  after a week.",-0.6288,Negative
1145,80,17,2023-09-20,5,The build quality is  impressive.,0.5106,Positive
1146,80,16,2023-10-12,5,"I love this product, will buy again!",0.6696,Positive
1147,80,14,2023-02-21,5,"Excellent product, highly recommend!",0.7773,Positive
1148,80,7,2025-05-24,1,I had a bad experience with this product.,-0.5423,Negative
1149,81,7,2023-07-09,5,Exceeded my expectations!,0.0,Neutral
1150,81,14,2025-01-31,5,The build quality is impressive.,0.5106,Positive
1151,81,4,2024-04-07,4,"Excellent product, highly recommend!",0.7773,Positive
1152,81,15,2025-04-27,3,"Good quality, but could be  cheaper.",0.2382,Mixed Positive
1153,81,11,2024-05-27,5,The build quality  is impressive.,0.5106,Positive
1154,81,19,2025-11-12,4,The quality is  top-notch.,0.0,Neutral
1155,81,3,2024-03-17,5,"I love this product, will buy again!",0.6696,Positive
1156,81,14,2025-12-27,4,Five stars for the quick delivery.,0.0,Neutral
1157,81,3,2025-02-17,5,"Excellent product, highly recommend!",0.7773,Positive
1158,81,5,2024-10-26,2,"Good quality, but could be  cheaper.",0.2382,Mixed Positive
1159,81,11,2023-03-12,2,The color was different from what was shown.,0.0,Neutral
1160,81,9,2025-01-30,5,Exceeded my  expectations!,0.0,Neutral
1161,81,6,2025-07-17,2,Not worth the money.,-0.1695,Negative
1162,81,5,2025-03-15,1,Disappointed with the  performance.,-0.4767,Negative
1163,81,9,2025-12-26,5,Five stars for  the quick delivery.,0.0,Neutral
1164,81,20,2024-10-15,5,The build quality is impressive.,0.5106,Positive
1165,81,12,2024-09-09,4,Amazing value for the  price.,0.7351,Positive
1166,81,12,2025-09-05,4,Customer support was very helpful.,0.6997,Positive
1167,81,1,2023-03-02,5,Customer support was very helpful.,0.6997,Positive
1168,82,18,2024-03-04,5,The quality is top-notch.,0.0,Neutral
1169,82,7,2024-10-30,5,The quality  is top-notch.,0.0,Neutral
1170,82,15,2024-02-26,5,The build  quality is impressive.,0.5106,Positive
1171,82,10,2025-03-26,5,Five stars for  the quick delivery.,0.0,Neutral
1172,82,19,2023-10-28,4,"I love this product, will buy again!",0.6696,Positive
1173,82,19,2023-10-30,2,The product arrived  late.,0.0,Neutral
1174,82,9,2025-07-20,2,The product arrived late.,0.0,Neutral
1175,82,18,2024-12-04,4,The quality is  top-notch.,0.0,Neutral
1176,82,7,2025-05-31,4,"Great purchase, very satisfied.",0.8016,Positive
1177,82,10,2024-07-31,4,"I love  this product, will buy again!",0.6696,Positive
1178,82,12,2024-12-01,5,Shipping was fast and the item  was well-packaged.,0.0,Neutral
1179,82,15,2025-10-18,5,"Excellent product, highly recommend!",0.7773,Positive
1180,82,2,2024-12-04,5,Amazing value for the price.,0.7351,Positive
1181,82,16,2025-10-18,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1182,83,4,2024-04-27,2,"Average experience,  nothing special.",-0.3089,Negative
1183,83,5,2025-10-09,5,The build quality is impressive.,0.5106,Positive
1184,83,7,2024-04-17,4,The build quality  is impressive.,0.5106,Positive
1185,83,2,2023-06-25,5,Five stars for  the quick delivery.,0.0,Neutral
1186,83,4,2025-11-24,3,"Good quality, but could  be cheaper.",0.2382,Mixed Positive
1187,83,16,2023-06-11,2,Not worth the money.,-0.1695,Negative
1188,83,7,2024-12-05,5,The build quality is  impressive.,0.5106,Positive
1189,83,17,2023-08-29,1,I had a bad experience with this product.,-0.5423,Negative
1190,83,8,2023-07-24,4,Shipping was fast and the item  was well-packaged.,0.0,Neutral
1191,83,11,2025-01-10,1,The color was different from what  was shown.,0.0,Neutral
1192,83,2,2024-08-31,2,The color was different from what was shown.,0.0,Neutral
1193,83,15,2025-08-23,5,"Great purchase, very satisfied.",0.8016,Positive
1194,83,1,2024-01-20,4,Five stars for the quick delivery.,0.0,Neutral
1195,83,19,2025-05-20,4,Five stars for the quick delivery.,0.0,Neutral
1196,83,2,2023-09-16,5,The build quality is impressive.,0.5106,Positive
1197,83,9,2024-07-17,2,The color was different from what was shown.,0.0,Neutral
1198,83,9,2025-12-17,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1199,84,7,2024-05-12,5,Amazing value for  the price.,0.7351,Positive
1200,84,12,2023-01-07,5,The quality is top-notch.,0.0,Neutral
1201,84,4,2025-10-17,2,Product did not meet my expectations.,0.0,Neutral
1202,84,5,2025-10-06,1,"The product is okay, but the  instructions were unclear.",-0.2617,Negative
1203,84,13,2023-09-27,5,Customer support  was very helpful.,0.6997,Positive
1204,84,4,2025-07-30,2,Not worth the money.,-0.1695,Negative
1205,84,17,2025-12-31,4,"Excellent product,  highly recommend!",0.7773,Positive
1206,84,11,2024-04-18,4,Five stars for the quick delivery.,0.0,Neutral
1207,84,2,2023-07-09,2,I had a bad experience with this product.,-0.5423,Negative
1208,84,7,2025-04-15,4,Exceeded my expectations!,0.0,Neutral
1209,84,20,2025-08-07,1,"The product is okay, but the  instructions were unclear.",-0.2617,Negative
1210,84,7,2024-11-15,2,Disappointed with the performance.,-0.4767,Negative
1211,84,15,2023-08-07,5,"Great purchase, very satisfied.",0.8016,Positive
1212,84,17,2023-10-31,2,"Not satisfied, the product  broke after a week.",-0.6288,Negative
1213,84,19,2023-01-15,5,Customer support was  very helpful.,0.6997,Positive
1214,84,14,2025-05-12,5,Exceeded my expectations!,0.0,Neutral
1215,84,17,2025-03-12,5,"I love this product, will buy  again!",0.6696,Positive
1216,84,3,2025-06-21,5,Five stars for the quick delivery.,0.0,Neutral
1217,84,6,2023-09-03,5,Exceeded my  expectations!,0.0,Neutral
1218,85,10,2025-08-10,1,Product did not meet my expectations.,0.0,Neutral
1219,85,8,2024-05-08,5,The build quality is impressive.,0.5106,Positive
1220,85,8,2024-01-17,1,Not worth the  money.,-0.1695,Negative
1221,85,5,2023-05-04,4,Exceeded my expectations!,0.0,Neutral
1222,85,15,2025-08-27,1,"Terrible customer service, would not buy  again.",-0.4767,Negative
1223,85,1,2025-05-12,4,"Excellent product, highly recommend!",0.7773,Positive
1224,85,15,2024-12-02,4,"Great purchase, very satisfied.",0.8016,Positive
1225,85,6,2025-11-26,5,Five stars for the quick delivery.,0.0,Neutral
1226,85,1,2023-08-15,4,Amazing value for the price.,0.7351,Positive
1227,85,11,2023-03-11,5,"Great purchase, very  satisfied.",0.8016,Positive
1228,85,18,2023-11-01,2,The product stopped working after a  month.,-0.2263,Negative
1229,85,9,2025-07-03,1,"The product is okay, but the instructions  were unclear.",-0.2617,Negative
1230,85,15,2024-03-11,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1231,85,15,2023-09-27,2,Not worth the  money.,-0.1695,Negative
1232,85,13,2025-08-30,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1233,85,2,2025-05-21,1,"Not satisfied, the product broke after  a week.",-0.6288,Negative
1234,85,11,2024-02-28,4,"I love this product,  will buy again!",0.6696,Positive
1235,85,15,2025-11-16,4,Exceeded my  expectations!,0.0,Neutral
1236,85,18,2024-06-27,4,Customer support was  very helpful.,0.6997,Positive
1237,86,7,2023-08-12,1,The product stopped working after a month.,-0.2263,Negative
1238,86,20,2024-05-24,2,The product arrived late.,0.0,Neutral
1239,86,2,2023-08-21,4,The quality is top-notch.,0.0,Neutral
1240,86,17,2023-06-10,1,"Terrible customer service, would not buy again.",-0.4767,Negative
1241,86,7,2024-05-10,5,"Excellent product, highly recommend!",0.7773,Positive
1242,86,10,2024-06-08,2,Disappointed with the performance.,-0.4767,Negative
1243,86,12,2024-08-31,1,"Average experience, nothing special.",-0.3089,Negative
1244,86,20,2024-10-25,5,"I love  this product, will buy again!",0.6696,Positive
1245,86,3,2025-02-21,5,Shipping was fast and  the item was well-packaged.,0.0,Neutral
1246,87,6,2025-11-23,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1247,87,4,2023-12-23,5,"Great purchase, very satisfied.",0.8016,Positive
1248,87,5,2025-05-08,2,I had a bad  experience with this product.,-0.5423,Negative
1249,87,3,2023-02-07,2,"Good quality, but could be cheaper.",0.2382,Mixed Positive
1250,87,6,2023-09-21,5,Five stars for the quick delivery.,0.0,Neutral
1251,87,14,2023-11-15,5,"I love this product, will  buy again!",0.6696,Positive
1252,87,6,2025-07-01,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1253,87,18,2024-10-25,5,Customer support was very helpful.,0.6997,Positive
1254,87,3,2025-12-19,4,The build quality is impressive.,0.5106,Positive
1255,87,18,2023-08-29,4,Amazing value for  the price.,0.7351,Positive
1256,87,11,2025-04-14,4,Five stars for the quick  delivery.,0.0,Neutral
1257,88,9,2024-10-11,4,"I love this product, will buy again!",0.6696,Positive
1258,88,11,2023-11-11,2,I had a bad experience with this product.,-0.5423,Negative
1259,88,2,2024-11-26,4,"Excellent product, highly recommend!",0.7773,Positive
1260,88,2,2024-12-24,1,The product stopped working after a month.,-0.2263,Negative
1261,88,12,2025-01-12,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1262,88,10,2023-06-23,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
1263,88,2,2023-03-24,1,The product stopped working after a  month.,-0.2263,Negative
1264,88,6,2025-04-20,2,The product stopped  working after a month.,-0.2263,Negative
1265,88,4,2023-10-12,2,I had a bad experience with this product.,-0.5423,Negative
1266,88,1,2024-05-02,4,The quality is top-notch.,0.0,Neutral
1267,88,5,2025-02-11,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1268,88,19,2025-03-26,2,The product  arrived late.,0.0,Neutral
1269,88,11,2024-09-14,4,The build quality is impressive.,0.5106,Positive
1270,88,5,2025-07-11,5,Amazing value for the  price.,0.7351,Positive
1271,88,1,2025-09-29,4,"Excellent product, highly  recommend!",0.7773,Positive
1272,88,13,2025-02-02,5,The quality  is top-notch.,0.0,Neutral
1273,88,16,2023-06-06,5,Customer support was very  helpful.,0.6997,Positive
1274,88,15,2023-06-10,5,"Excellent product, highly recommend!",0.7773,Positive
1275,88,19,2024-09-23,5,"Excellent product, highly recommend!",0.7773,Positive
1276,88,7,2025-06-01,5,Five stars for  the quick delivery.,0.0,Neutral
1277,89,14,2024-03-03,2,"Average experience, nothing  special.",-0.3089,Negative
1278,89,1,2025-04-01,4,The quality is top-notch.,0.0,Neutral
1279,89,10,2025-03-08,5,"I love this product, will buy again!",0.6696,Positive
1280,89,6,2025-08-22,5,"I love this product, will  buy again!",0.6696,Positive
1281,89,20,2024-10-22,4,"Excellent product, highly recommend!",0.7773,Positive
1282,89,16,2023-12-26,5,"Great purchase, very satisfied.",0.8016,Positive
1283,89,4,2024-11-04,5,"Great purchase, very satisfied.",0.8016,Positive
1284,89,4,2024-11-23,5,"Great purchase,  very satisfied.",0.8016,Positive
1285,89,19,2023-05-10,4,"Great purchase, very satisfied.",0.8016,Positive
1286,89,4,2023-01-05,5,Customer support was  very helpful.,0.6997,Positive
1287,89,9,2025-12-31,5,"Excellent product, highly recommend!",0.7773,Positive
1288,89,12,2023-05-30,5,Customer support  was very helpful.,0.6997,Positive
1289,89,12,2025-05-02,5,"I love  this product, will buy again!",0.6696,Positive
1290,89,19,2023-05-01,5,"Excellent product, highly  recommend!",0.7773,Positive
1291,89,3,2025-12-26,1,Not worth  the money.,-0.1695,Negative
1292,89,15,2025-07-09,1,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1293,90,9,2025-11-27,5,The build quality is impressive.,0.5106,Positive
1294,90,18,2024-02-12,5,The quality is top-notch.,0.0,Neutral
1295,90,19,2023-04-28,5,The build quality  is impressive.,0.5106,Positive
1296,90,19,2024-08-29,4,The quality is top-notch.,0.0,Neutral
1297,90,18,2023-09-28,5,The build quality is impressive.,0.5106,Positive
1298,90,6,2023-01-11,2,Product did not meet my expectations.,0.0,Neutral
1299,90,12,2024-10-17,5,Customer support was very  helpful.,0.6997,Positive
1300,90,4,2025-07-12,4,Five stars for  the quick delivery.,0.0,Neutral
1301,90,4,2025-06-18,5,Five stars for the quick delivery.,0.0,Neutral
1302,90,16,2023-11-29,1,I had a bad experience with this product.,-0.5423,Negative
1303,90,11,2025-02-18,1,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1304,90,4,2025-07-16,4,The build  quality is impressive.,0.5106,Positive
1305,90,12,2023-09-20,5,Customer support was very helpful.,0.6997,Positive
1306,90,13,2023-10-08,5,Customer support was  very helpful.,0.6997,Positive
1307,90,10,2023-07-15,2,The product stopped working  after a month.,-0.2263,Negative
1308,90,8,2024-04-29,5,Customer support was very helpful.,0.6997,Positive
1309,91,18,2023-10-20,5,"Great purchase, very  satisfied.",0.8016,Positive
1310,91,4,2025-09-02,5,The build  quality is impressive.,0.5106,Positive
1311,91,19,2023-03-16,4,Exceeded my expectations!,0.0,Neutral
1312,91,5,2024-02-19,1,Not worth the money.,-0.1695,Negative
1313,91,7,2025-01-02,3,"Good quality,  but could be cheaper.",0.2382,Mixed Positive
1314,91,8,2024-10-18,1,The product stopped working  after a month.,-0.2263,Negative
1315,91,1,2023-08-12,5,Customer support was very helpful.,0.6997,Positive
1316,91,15,2024-12-30,2,Product did not meet my expectations.,0.0,Neutral
1317,91,20,2025-07-13,4,The quality is top-notch.,0.0,Neutral
1318,91,15,2024-10-02,5,"Excellent product, highly  recommend!",0.7773,Positive
1319,91,12,2023-02-06,5,Five stars for the quick delivery.,0.0,Neutral
1320,91,1,2025-12-09,5,Five stars for the quick delivery.,0.0,Neutral
1321,91,3,2023-09-05,4,Customer support was very helpful.,0.6997,Positive
1322,91,18,2025-11-23,2,The color was different from what was shown.,0.0,Neutral
1323,92,11,2023-01-04,1,The product stopped working after a month.,-0.2263,Negative
1324,92,19,2023-12-05,2,"Not satisfied, the product broke after a week.",-0.6288,Negative
1325,92,1,2023-06-18,4,Exceeded my  expectations!,0.0,Neutral
1326,92,13,2023-05-04,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1327,92,16,2024-02-12,1,The product stopped  working after a month.,-0.2263,Negative
1328,92,11,2025-04-26,4,The build quality  is impressive.,0.5106,Positive
1329,92,13,2024-04-15,5,Amazing value  for the price.,0.7351,Positive
1330,92,4,2024-09-29,4,The build quality is impressive.,0.5106,Positive
1331,92,3,2023-03-07,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1332,93,19,2025-05-11,5,"I love this product,  will buy again!",0.6696,Positive
1333,93,15,2023-12-19,5,"Excellent product, highly  recommend!",0.7773,Positive
1334,93,7,2024-04-10,5,Amazing value for the price.,0.7351,Positive
1335,93,18,2025-01-20,2,"Good quality, but  could be cheaper.",0.2382,Mixed Positive
1336,93,5,2023-02-10,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1337,93,12,2025-02-21,1,I had a bad  experience with this product.,-0.5423,Negative
1338,93,8,2024-10-26,5,"I love this  product, will buy again!",0.6696,Positive
1339,93,1,2025-10-31,1,"Terrible customer service, would not buy again.",-0.4767,Negative
1340,93,1,2024-04-22,5,The build quality is impressive.,0.5106,Positive
1341,93,16,2023-10-06,5,"Excellent product, highly recommend!",0.7773,Positive
1342,93,4,2023-01-11,5,Amazing value for the price.,0.7351,Positive
1343,93,20,2025-02-13,4,The quality is top-notch.,0.0,Neutral
1344,93,10,2023-06-05,2,Disappointed with the  performance.,-0.4767,Negative
1345,93,4,2024-02-15,5,Customer support was very helpful.,0.6997,Positive
1346,93,9,2025-04-09,4,Customer support was  very helpful.,0.6997,Positive
1347,93,4,2025-05-19,1,"The product is okay, but the instructions were  unclear.",-0.2617,Negative
1348,93,9,2023-11-04,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive
1349,94,7,2024-05-10,4,Customer support was very helpful.,0.6997,Positive
1350,94,11,2023-06-29,2,Disappointed with the performance.,-0.4767,Negative
1351,94,17,2023-02-06,5,Five stars for the quick delivery.,0.0,Neutral
1352,94,20,2023-06-14,4,"Great purchase, very satisfied.",0.8016,Positive
1353,94,14,2025-12-20,2,Not worth the money.,-0.1695,Negative
1354,94,13,2025-05-16,5,Shipping was fast and the item was well-packaged.,0.0,Neutral
1355,94,2,2024-09-04,1,"Average experience, nothing  special.",-0.3089,Negative
1356,94,15,2024-04-18,4,The build quality is impressive.,0.5106,Positive
1357,94,3,2025-09-29,1,The color was different from what was shown.,0.0,Neutral
1358,94,10,2025-06-14,1,The product arrived late.,0.0,Neutral
1359,95,2,2025-07-04,4,"Excellent product, highly recommend!",0.7773,Positive
1360,95,6,2025-12-26,1,The product arrived  late.,0.0,Neutral
1361,95,3,2023-05-25,2,I had a bad experience with this product.,-0.5423,Negative
1362,95,12,2025-09-06,5,"Excellent product, highly recommend!",0.7773,Positive
1363,95,5,2025-07-28,4,"Excellent product, highly recommend!",0.7773,Positive
1364,95,10,2023-11-04,5,"Great purchase, very satisfied.",0.8016,Positive
1365,95,16,2023-01-11,5,Exceeded my  expectations!,0.0,Neutral
1366,95,13,2023-09-25,2,I had a bad experience with this product.,-0.5423,Negative
1367,95,17,2023-03-25,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive
1368,95,5,2025-12-30,2,"Terrible customer service, would  not buy again.",-0.4767,Negative
1369,95,12,2025-05-02,4,"Good quality, but could be cheaper.",0.2382,Positive
1370,95,12,2024-02-18,4,Exceeded my expectations!,0.0,Neutral
1371,95,6,2025-09-24,1,The product stopped  working after a month.,-0.2263,Negative
1372,95,16,2023-06-03,2,The product stopped working after a month.,-0.2263,Negative
1373,95,9,2023-05-26,5,Five stars for the quick delivery.,0.0,Neutral
1374,96,16,2023-06-10,2,I had a bad experience with this product.,-0.5423,Negative
1375,96,5,2025-10-13,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1376,96,20,2023-11-05,5,"I love this product, will  buy again!",0.6696,Positive
1377,96,9,2024-04-25,5,Amazing value for the price.,0.7351,Positive
1378,96,10,2023-04-14,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1379,96,20,2025-11-14,2,I had  a bad experience with this product.,-0.5423,Negative
1380,96,5,2024-03-05,1,The product stopped working  after a month.,-0.2263,Negative
1381,96,2,2024-10-12,2,Disappointed with the  performance.,-0.4767,Negative
1382,96,15,2023-11-16,4,Five stars for  the quick delivery.,0.0,Neutral
1383,96,15,2023-12-09,5,The build quality is impressive.,0.5106,Positive
1384,96,6,2024-01-17,4,Customer support was very helpful.,0.6997,Positive
1385,97,4,2023-05-14,1,The color was different from what was shown.,0.0,Neutral
1386,97,6,2024-04-02,1,Disappointed with  the performance.,-0.4767,Negative
1387,97,11,2023-06-26,3,"Good quality,  but could be cheaper.",0.2382,Mixed Positive
1388,97,17,2023-09-14,5,Five stars for the quick delivery.,0.0,Neutral
1389,97,15,2024-11-01,4,"Great purchase,  very satisfied.",0.8016,Positive
1390,97,11,2023-04-18,5,Amazing value for the price.,0.7351,Positive
1391,97,11,2024-12-24,4,The build quality is impressive.,0.5106,Positive
1392,97,4,2024-03-15,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1393,97,20,2023-01-22,2,Disappointed with the performance.,-0.4767,Negative
1394,97,9,2024-06-25,4,Five stars for the quick delivery.,0.0,Neutral
1395,97,8,2023-01-13,5,Exceeded my expectations!,0.0,Neutral
1396,97,17,2025-11-25,4,Five stars  for the quick delivery.,0.0,Neutral
1397,97,3,2023-08-07,5,Customer support was very helpful.,0.6997,Positive
1398,97,16,2023-03-08,4,Exceeded my expectations!,0.0,Neutral
1399,97,2,2025-01-24,1,I had a bad experience with this product.,-0.5423,Negative
1400,98,14,2024-01-07,5,"Great purchase, very satisfied.",0.8016,Positive
1401,98,5,2023-02-11,2,The product arrived  late.,0.0,Neutral
1402,98,15,2023-07-09,4,"I love this product, will buy again!",0.6696,Positive
1403,98,18,2024-04-02,4,The build quality is impressive.,0.5106,Positive
1404,98,9,2023-10-07,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
1405,98,8,2024-09-25,4,Amazing value for the  price.,0.7351,Positive
1406,98,10,2024-11-21,5,"I love this product,  will buy again!",0.6696,Positive
1407,98,8,2023-07-02,1,"Terrible customer service, would not buy again.",-0.4767,Negative
1408,98,4,2024-03-20,5,The quality is top-notch.,0.0,Neutral
1409,98,19,2025-09-28,2,The product stopped working after a month.,-0.2263,Negative
1410,98,14,2025-08-18,5,"Great purchase,  very satisfied.",0.8016,Positive
1411,98,16,2025-03-16,4,"Great purchase,  very satisfied.",0.8016,Positive
1412,98,17,2025-09-01,4,Exceeded my  expectations!,0.0,Neutral
1413,98,12,2025-02-19,5,Amazing value for  the price.,0.7351,Positive
1414,98,15,2025-12-01,1,"Terrible customer service, would  not buy again.",-0.4767,Negative
1415,98,4,2023-07-02,4,Shipping was fast and the item was well-packaged.,0.0,Neutral
1416,98,3,2024-07-04,5,Customer support was very helpful.,0.6997,Positive
1417,99,19,2025-01-05,5,Five stars for the quick delivery.,0.0,Neutral
1418,99,20,2025-06-21,2,Disappointed with the performance.,-0.4767,Negative
1419,99,11,2024-01-08,1,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1420,99,2,2024-03-18,2,Disappointed with the  performance.,-0.4767,Negative
1421,99,12,2025-10-04,2,Not worth the money.,-0.1695,Negative
1422,99,6,2023-10-21,5,"Great purchase, very satisfied.",0.8016,Positive
1423,99,8,2025-07-31,5,Customer support was very helpful.,0.6997,Positive
1424,99,8,2023-11-25,5,The build quality is impressive.,0.5106,Positive
1425,99,3,2024-07-09,5,The quality is top-notch.,0.0,Neutral
1426,99,10,2023-08-06,4,The build quality is impressive.,0.5106,Positive
1427,100,11,2023-04-09,2,"Terrible customer service, would not buy again.",-0.4767,Negative
1428,100,7,2025-12-04,5,Five stars for the  quick delivery.,0.0,Neutral
1429,100,10,2023-08-24,5,"Excellent product, highly recommend!",0.7773,Positive
1430,100,13,2023-02-15,1,The color was different from what  was shown.,0.0,Neutral
1431,100,3,2025-01-26,5,Exceeded my expectations!,0.0,Neutral
1432,100,4,2023-11-21,5,"I love this product, will buy again!",0.6696,Positive
1433,100,18,2024-04-01,5,Customer support was very helpful.,0.6997,Positive
1434,100,3,2024-06-29,5,"Excellent product, highly recommend!",0.7773,Positive
1435,100,3,2023-04-19,5,Shipping was fast and the item was  well-packaged.,0.0,Neutral
1436,100,9,2024-04-01,1,Product did not meet  my expectations.,0.0,Neutral
1437,100,9,2025-11-19,5,Five stars  for the quick delivery.,0.0,Neutral
1438,100,15,2024-05-11,4,"I love this product, will buy again!",0.6696,Positive
1439,100,20,2024-05-16,5,Exceeded my expectations!,0.0,Neutral
1440,100,10,2025-01-27,5,"Great purchase,  very satisfied.",0.8016,Positive
1441,100,18,2023-06-02,5,Exceeded my expectations!,0.0,Neutral
1442,100,1,2024-02-04,4,Exceeded my  expectations!,0.0,Neutral
1443,100,5,2025-01-27,1,"The product is okay, but the instructions were unclear.",-0.2617,Negative
1444,100,7,2025-08-14,1,"Not satisfied, the product broke after a week.",-0.6288,Negative
1445,100,18,2024-01-01,2,Disappointed with  the performance.,-0.4767,Negative
1446,100,10,2025-09-12,2,Product did not meet my  expectations.,0.0,Neutral
