JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
5744,80,11,20/10/2024,PRODUCTPAGE,VIEW,136
5742,80,12,10/05/2024,HOMEPAGE,VIEW,40
5741,80,13,14/10/2023,CHECKOUT,DROP-OFF,NULL
5739,80,13,14/10/2023,HOMEPAGE,VIEW,50
5740,80,13,14/10/2023,PRODUCTPAGE,VIEW,215
5753,80,13,19/04/2025,HOMEPAGE,VIEW,185
5770,80,17,23/07/2024,CHECKOUT,PURCHASE,178
5768,80,17,23/07/2024,HOMEPAGE,VIEW,270
5769,80,17,23/07/2024,PRODUCTPAGE,CLICK,189
5774,80,18,03/09/2023,HOMEPAGE,VIEW,206
5773,80,18,18/07/2025,CHECKOUT,DROP-OFF,NULL
5771,80,18,18/07/2025,HOMEPAGE,VIEW,261
5772,80,18,18/07/2025,PRODUCTPAGE,CLICK,20
5764,80,19,15/04/2024,HOMEPAGE,VIEW,172
5776,80,19,28/10/2025,HOMEPAGE,VIEW,43
5749,80,20,29/03/2023,HOMEPAGE,VIEW,78
5830,81,1,10/07/2024,HOMEPAGE,VIEW,238
5792,81,3,02/05/2023,HOMEPAGE,VIEW,257
5785,81,3,15/12/2023,HOMEPAGE,VIEW,53
5825,81,3,28/08/2025,CHECKOUT,DROP-OFF,NULL
5823,81,3,28/08/2025,HOMEPAGE,VIEW,242
5824,81,3,28/08/2025,PRODUCTPAGE,VIEW,84
5811,81,5,24/05/2023,CHECKOUT,DROP-OFF,NULL
5809,81,5,24/05/2023,HOMEPAGE,VIEW,194
5810,81,5,24/05/2023,PRODUCTPAGE,VIEW,15
5798,81,5,09/03/2025,CHECKOUT,DROP-OFF,NULL
5796,81,5,09/03/2025,HOMEPAGE,VIEW,218
5797,81,5,09/03/2025,PRODUCTPAGE,VIEW,263
5834,81,5,21/08/2025,HOMEPAGE,VIEW,50
5808,81,6,25/04/2023,CHECKOUT,DROP-OFF,NULL
5806,81,6,25/04/2023,HOMEPAGE,VIEW,27
5807,81,6,25/04/2023,PRODUCTPAGE,VIEW,131
5799,81,6,16/08/2024,HOMEPAGE,VIEW,145
5802,81,7,20/12/2023,CHECKOUT,DROP-OFF,NULL
5800,81,7,20/12/2023,HOMEPAGE,VIEW,61
5801,81,7,20/12/2023,PRODUCTPAGE,VIEW,108
5780,81,8,24/04/2024,CHECKOUT,PURCHASE,16
5778,81,8,24/04/2024,HOMEPAGE,VIEW,217
5779,81,8,24/04/2024,PRODUCTPAGE,VIEW,138
5795,81,10,22/07/2023,CHECKOUT,PURCHASE,253
5793,81,10,22/07/2023,HOMEPAGE,VIEW,83
5794,81,10,22/07/2023,PRODUCTPAGE,VIEW,248
5828,81,10,27/09/2023,CHECKOUT,DROP-OFF,NULL
5826,81,10,27/09/2023,HOMEPAGE,VIEW,194
5827,81,10,27/09/2023,PRODUCTPAGE,VIEW,83
5821,81,11,26/07/2024,HOMEPAGE,VIEW,218
5788,81,12,11/07/2025,CHECKOUT,DROP-OFF,NULL
5786,81,12,11/07/2025,HOMEPAGE,VIEW,78
5787,81,12,11/07/2025,PRODUCTPAGE,VIEW,38
5784,81,14,17/02/2023,CHECKOUT,DROP-OFF,NULL
5782,81,14,17/02/2023,HOMEPAGE,VIEW,289
5783,81,14,17/02/2023,PRODUCTPAGE,VIEW,95
5805,81,14,23/07/2023,CHECKOUT,DROP-OFF,NULL
5803,81,14,23/07/2023,HOMEPAGE,VIEW,205
5804,81,14,23/07/2023,PRODUCTPAGE,VIEW,289
5817,81,15,18/03/2024,CHECKOUT,PURCHASE,204
5815,81,15,18/03/2024,HOMEPAGE,VIEW,246
5816,81,15,18/03/2024,PRODUCTPAGE,VIEW,97
5822,81,16,16/08/2023,HOMEPAGE,VIEW,95
5833,81,16,05/01/2024,CHECKOUT,DROP-OFF,NULL
5831,81,16,05/01/2024,HOMEPAGE,VIEW,21
5832,81,16,05/01/2024,PRODUCTPAGE,VIEW,190
5777,81,18,20/08/2025,HOMEPAGE,VIEW,193
5820,81,19,26/03/2023,CHECKOUT,PURCHASE,139
5818,81,19,26/03/2023,HOMEPAGE,VIEW,270
5819,81,19,26/03/2023,PRODUCTPAGE,VIEW,263
5829,81,19,06/07/2024,HOMEPAGE,VIEW,82
5791,81,19,11/07/2024,CHECKOUT,DROP-OFF,NULL
5789,81,19,11/07/2024,HOMEPAGE,VIEW,299
5790,81,19,11/07/2024,PRODUCTPAGE,VIEW,132
5840,81,19,19/12/2024,CHECKOUT,DROP-OFF,NULL
5838,81,19,19/12/2024,HOMEPAGE,VIEW,205
5839,81,19,19/12/2024,PRODUCTPAGE,VIEW,66
5781,81,20,19/08/2023,HOMEPAGE,VIEW,108
5837,81,20,06/09/2024,CHECKOUT,DROP-OFF,NULL
5835,81,20,06/09/2024,HOMEPAGE,VIEW,295
5836,81,20,06/09/2024,PRODUCTPAGE,VIEW,186
5814,81,20,03/10/2024,CHECKOUT,DROP-OFF,NULL
5812,81,20,03/10/2024,HOMEPAGE,VIEW,40
5813,81,20,03/10/2024,PRODUCTPAGE,VIEW,298
5882,82,1,21/05/2023,CHECKOUT,PURCHASE,138
5880,82,1,21/05/2023,HOMEPAGE,VIEW,114
5881,82,1,21/05/2023,PRODUCTPAGE,VIEW,220
5886,82,1,13/10/2023,HOMEPAGE,VIEW,286
5913,82,2,17/09/2024,HOMEPAGE,VIEW,100
5866,82,3,06/09/2023,CHECKOUT,DROP-OFF,NULL
5864,82,3,06/09/2023,HOMEPAGE,VIEW,70
5865,82,3,06/09/2023,PRODUCTPAGE,VIEW,57
5841,82,3,16/12/2023,HOMEPAGE,VIEW,286
5906,82,3,26/12/2023,HOMEPAGE,VIEW,75
5877,82,3,13/10/2024,HOMEPAGE,VIEW,294
5922,82,3,02/10/2025,CHECKOUT,DROP-OFF,NULL
5920,82,3,02/10/2025,HOMEPAGE,VIEW,283
5921,82,3,02/10/2025,PRODUCTPAGE,VIEW,74
5860,82,5,30/01/2023,CHECKOUT,PURCHASE,202
5858,82,5,30/01/2023,HOMEPAGE,VIEW,178
5859,82,5,30/01/2023,PRODUCTPAGE,VIEW,11
5935,82,5,27/06/2023,HOMEPAGE,VIEW,231
5869,82,5,26/04/2024,CHECKOUT,DROP-OFF,NULL
5867,82,5,26/04/2024,HOMEPAGE,VIEW,263
5868,82,5,26/04/2024,PRODUCTPAGE,VIEW,282
5925,82,5,19/07/2024,HOMEPAGE,VIEW,236
5899,82,5,10/11/2024,CHECKOUT,DROP-OFF,NULL
5897,82,5,10/11/2024,HOMEPAGE,VIEW,291
5898,82,5,10/11/2024,PRODUCTPAGE,CLICK,100
5923,82,6,18/03/2025,HOMEPAGE,VIEW,11
5863,82,8,20/08/2024,CHECKOUT,PURCHASE,300
5861,82,8,20/08/2024,HOMEPAGE,VIEW,216
5862,82,8,20/08/2024,PRODUCTPAGE,VIEW,12
5896,82,8,06/12/2024,CHECKOUT,DROP-OFF,NULL
5894,82,8,06/12/2024,HOMEPAGE,VIEW,18
5895,82,8,06/12/2024,PRODUCTPAGE,VIEW,58
5892,82,8,04/01/2025,HOMEPAGE,VIEW,108
5893,82,8,04/01/2025,PRODUCTPAGE,DROP-OFF,NULL
5875,82,8,08/06/2025,HOMEPAGE,VIEW,59
5876,82,8,01/07/2025,HOMEPAGE,VIEW,59
5857,82,8,16/12/2025,CHECKOUT,PURCHASE,261
5855,82,8,16/12/2025,HOMEPAGE,VIEW,173
5856,82,8,16/12/2025,PRODUCTPAGE,VIEW,14
5878,82,9,06/11/2024,HOMEPAGE,VIEW,82
5939,82,10,30/06/2023,HOMEPAGE,VIEW,61
5879,82,10,04/11/2023,HOMEPAGE,VIEW,106
5885,82,10,13/07/2024,CHECKOUT,DROP-OFF,NULL
5883,82,10,13/07/2024,HOMEPAGE,VIEW,231
5884,82,10,13/07/2024,PRODUCTPAGE,VIEW,39
5842,82,10,27/04/2025,HOMEPAGE,VIEW,255
5927,82,10,27/08/2025,HOMEPAGE,VIEW,51
5918,82,10,04/10/2025,HOMEPAGE,VIEW,142
5919,82,10,04/10/2025,PRODUCTPAGE,DROP-OFF,NULL
5854,82,11,16/04/2024,CHECKOUT,DROP-OFF,NULL
5852,82,11,16/04/2024,HOMEPAGE,VIEW,286
5853,82,11,16/04/2024,PRODUCTPAGE,VIEW,30
5871,82,11,06/09/2024,HOMEPAGE,VIEW,52
5902,82,12,06/02/2023,CHECKOUT,DROP-OFF,NULL
5900,82,12,06/02/2023,HOMEPAGE,VIEW,213
5901,82,12,06/02/2023,PRODUCTPAGE,VIEW,98
5917,82,12,19/10/2025,HOMEPAGE,VIEW,114
5891,82,13,16/10/2023,CHECKOUT,DROP-OFF,NULL
5889,82,13,16/10/2023,HOMEPAGE,VIEW,281
5890,82,13,16/10/2023,PRODUCTPAGE,VIEW,176
5909,82,14,21/05/2023,CHECKOUT,DROP-OFF,NULL
5907,82,14,21/05/2023,HOMEPAGE,VIEW,55
5908,82,14,21/05/2023,PRODUCTPAGE,CLICK,282
5934,82,14,13/02/2025,HOMEPAGE,VIEW,88
5924,82,14,04/03/2025,HOMEPAGE,VIEW,214
5905,82,14,16/04/2025,CHECKOUT,DROP-OFF,NULL
5903,82,14,16/04/2025,HOMEPAGE,VIEW,37
5904,82,14,16/04/2025,PRODUCTPAGE,VIEW,83
5926,82,14,24/06/2025,HOMEPAGE,VIEW,148
5870,82,15,02/04/2023,HOMEPAGE,VIEW,14
5847,82,15,01/07/2023,HOMEPAGE,VIEW,66
5846,82,15,14/06/2024,HOMEPAGE,VIEW,271
5916,82,15,08/05/2025,CHECKOUT,DROP-OFF,NULL
5914,82,15,08/05/2025,HOMEPAGE,VIEW,163
5915,82,15,08/05/2025,PRODUCTPAGE,VIEW,55
5850,82,16,20/08/2024,CHECKOUT,DROP-OFF,NULL
5848,82,16,20/08/2024,HOMEPAGE,VIEW,300
5849,82,16,20/08/2024,PRODUCTPAGE,VIEW,35
5912,82,16,29/05/2025,CHECKOUT,DROP-OFF,NULL
5910,82,16,29/05/2025,HOMEPAGE,VIEW,176
5911,82,16,29/05/2025,PRODUCTPAGE,CLICK,142
5887,82,17,08/11/2023,HOMEPAGE,VIEW,123
5851,82,17,17/02/2024,HOMEPAGE,VIEW,75
5845,82,17,12/05/2025,CHECKOUT,DROP-OFF,NULL
5843,82,17,12/05/2025,HOMEPAGE,VIEW,119
5844,82,17,12/05/2025,PRODUCTPAGE,CLICK,266
5933,82,17,16/09/2025,CHECKOUT,DROP-OFF,NULL
5931,82,17,16/09/2025,HOMEPAGE,VIEW,84
5932,82,17,16/09/2025,PRODUCTPAGE,CLICK,117
5874,82,18,20/05/2025,CHECKOUT,DROP-OFF,NULL
5872,82,18,20/05/2025,HOMEPAGE,VIEW,142
5873,82,18,20/05/2025,PRODUCTPAGE,VIEW,273
5930,82,19,04/05/2023,CHECKOUT,DROP-OFF,NULL
5928,82,19,04/05/2023,HOMEPAGE,VIEW,116
5929,82,19,04/05/2023,PRODUCTPAGE,VIEW,65
5888,82,20,14/08/2024,HOMEPAGE,VIEW,86
5938,82,20,30/12/2024,CHECKOUT,DROP-OFF,NULL
5936,82,20,30/12/2024,HOMEPAGE,VIEW,192
5937,82,20,30/12/2024,PRODUCTPAGE,VIEW,214
5940,82,20,06/10/2025,HOMEPAGE,VIEW,289
6018,83,1,11/11/2023,CHECKOUT,DROP-OFF,NULL
6016,83,1,11/11/2023,HOMEPAGE,VIEW,159
6017,83,1,11/11/2023,PRODUCTPAGE,CLICK,199
5981,83,1,08/01/2024,CHECKOUT,DROP-OFF,NULL
5979,83,1,08/01/2024,HOMEPAGE,VIEW,290
5980,83,1,08/01/2024,PRODUCTPAGE,VIEW,197
5999,83,2,29/10/2023,HOMEPAGE,VIEW,198
5978,83,2,05/07/2025,HOMEPAGE,VIEW,296
6015,83,2,03/08/2025,HOMEPAGE,VIEW,126
6006,83,3,11/07/2023,CHECKOUT,DROP-OFF,NULL
6004,83,3,11/07/2023,HOMEPAGE,VIEW,176
6005,83,3,11/07/2023,PRODUCTPAGE,CLICK,151
5969,83,4,07/06/2023,CHECKOUT,PURCHASE,237
5967,83,4,07/06/2023,HOMEPAGE,VIEW,234
5968,83,4,07/06/2023,PRODUCTPAGE,VIEW,71
5997,83,4,30/03/2024,CHECKOUT,DROP-OFF,NULL
5995,83,4,30/03/2024,HOMEPAGE,VIEW,80
5996,83,4,30/03/2024,PRODUCTPAGE,VIEW,122
5974,83,4,20/08/2025,HOMEPAGE,VIEW,76
6031,83,5,12/07/2025,HOMEPAGE,VIEW,294
5941,83,5,07/08/2025,HOMEPAGE,VIEW,11
5947,83,6,13/05/2023,CHECKOUT,DROP-OFF,NULL
5945,83,6,13/05/2023,HOMEPAGE,VIEW,274
5946,83,6,13/05/2023,PRODUCTPAGE,VIEW,217
5984,83,6,29/11/2023,HOMEPAGE,VIEW,210
5959,83,7,01/12/2023,CHECKOUT,PURCHASE,16
5957,83,7,01/12/2023,HOMEPAGE,VIEW,113
5958,83,7,01/12/2023,PRODUCTPAGE,VIEW,35
5993,83,7,09/02/2024,HOMEPAGE,VIEW,33
5962,83,7,01/09/2024,CHECKOUT,DROP-OFF,NULL
5960,83,7,01/09/2024,HOMEPAGE,VIEW,69
5961,83,7,01/09/2024,PRODUCTPAGE,VIEW,60
6026,83,8,21/12/2025,HOMEPAGE,VIEW,105
5953,83,9,18/06/2023,CHECKOUT,PURCHASE,280
5951,83,9,18/06/2023,HOMEPAGE,VIEW,105
5952,83,9,18/06/2023,PRODUCTPAGE,VIEW,215
5965,83,9,21/07/2023,HOMEPAGE,VIEW,155
6007,83,9,15/11/2023,HOMEPAGE,VIEW,268
5988,83,9,26/03/2025,CHECKOUT,PURCHASE,135
5986,83,9,26/03/2025,HOMEPAGE,VIEW,251
5987,83,9,26/03/2025,PRODUCTPAGE,VIEW,192
6034,83,10,04/04/2023,CHECKOUT,DROP-OFF,NULL
6032,83,10,04/04/2023,HOMEPAGE,VIEW,223
6033,83,10,04/04/2023,PRODUCTPAGE,VIEW,203
6027,83,10,30/05/2023,HOMEPAGE,VIEW,267
5983,83,10,02/02/2024,HOMEPAGE,VIEW,119
5950,83,12,21/07/2023,CHECKOUT,DROP-OFF,NULL
5948,83,12,21/07/2023,HOMEPAGE,VIEW,32
5949,83,12,21/07/2023,PRODUCTPAGE,CLICK,199
6014,83,12,15/06/2024,HOMEPAGE,VIEW,202
5992,83,13,29/05/2023,HOMEPAGE,VIEW,255
5964,83,13,15/11/2023,HOMEPAGE,VIEW,36
5985,83,13,22/02/2025,HOMEPAGE,VIEW,190
6000,83,13,02/09/2025,HOMEPAGE,VIEW,196
5956,83,14,09/01/2023,CHECKOUT,DROP-OFF,NULL
5954,83,14,09/01/2023,HOMEPAGE,VIEW,264
5955,83,14,09/01/2023,PRODUCTPAGE,VIEW,268
5998,83,14,02/06/2023,HOMEPAGE,VIEW,171
5944,83,14,23/04/2024,CHECKOUT,DROP-OFF,NULL
5942,83,14,23/04/2024,HOMEPAGE,VIEW,125
5943,83,14,23/04/2024,PRODUCTPAGE,VIEW,266
6022,83,15,08/09/2023,HOMEPAGE,VIEW,206
6030,83,15,06/01/2024,CHECKOUT,DROP-OFF,NULL
6028,83,15,06/01/2024,HOMEPAGE,VIEW,35
6029,83,15,06/01/2024,PRODUCTPAGE,VIEW,211
6021,83,15,17/08/2025,CHECKOUT,DROP-OFF,NULL
6019,83,15,17/08/2025,HOMEPAGE,VIEW,28
6020,83,15,17/08/2025,PRODUCTPAGE,VIEW,245
5966,83,15,08/12/2025,HOMEPAGE,VIEW,196
6013,83,16,05/11/2024,CHECKOUT,DROP-OFF,NULL
6011,83,16,05/11/2024,HOMEPAGE,VIEW,78
6012,83,16,05/11/2024,PRODUCTPAGE,VIEW,264
6025,83,16,24/12/2025,CHECKOUT,DROP-OFF,NULL
6023,83,16,24/12/2025,HOMEPAGE,VIEW,127
6024,83,16,24/12/2025,PRODUCTPAGE,VIEW,60
5970,83,17,08/01/2023,HOMEPAGE,VIEW,80
5982,83,17,06/03/2023,HOMEPAGE,VIEW,96
5994,83,17,12/06/2024,HOMEPAGE,VIEW,154
6003,83,18,05/03/2025,CHECKOUT,DROP-OFF,NULL
6001,83,18,05/03/2025,HOMEPAGE,VIEW,158
6002,83,18,05/03/2025,PRODUCTPAGE,VIEW,178
5963,83,18,29/04/2025,HOMEPAGE,VIEW,63
5991,83,19,16/01/2025,CHECKOUT,DROP-OFF,NULL
5989,83,19,16/01/2025,HOMEPAGE,VIEW,82
5990,83,19,16/01/2025,PRODUCTPAGE,VIEW,218
6010,83,19,19/05/2025,CHECKOUT,DROP-OFF,NULL
6008,83,19,19/05/2025,HOMEPAGE,VIEW,173
6009,83,19,19/05/2025,PRODUCTPAGE,VIEW,66
5973,83,20,26/04/2023,CHECKOUT,DROP-OFF,NULL
5971,83,20,26/04/2023,HOMEPAGE,VIEW,126
5972,83,20,26/04/2023,PRODUCTPAGE,VIEW,24
5977,83,20,25/02/2025,CHECKOUT,DROP-OFF,NULL
5975,83,20,25/02/2025,HOMEPAGE,VIEW,256
5976,83,20,25/02/2025,PRODUCTPAGE,VIEW,258
6043,84,1,11/12/2024,HOMEPAGE,VIEW,278
6086,84,2,03/09/2024,CHECKOUT,DROP-OFF,NULL
6084,84,2,03/09/2024,HOMEPAGE,VIEW,229
6085,84,2,03/09/2024,PRODUCTPAGE,VIEW,241
6070,84,2,02/12/2024,HOMEPAGE,VIEW,15
6035,84,3,27/02/2024,HOMEPAGE,VIEW,116
6047,84,3,01/11/2024,CHECKOUT,DROP-OFF,NULL
6045,84,3,01/11/2024,HOMEPAGE,VIEW,240
6046,84,3,01/11/2024,PRODUCTPAGE,VIEW,170
6069,84,3,30/03/2025,HOMEPAGE,VIEW,238
6056,84,4,03/06/2023,HOMEPAGE,VIEW,199
6118,84,4,20/10/2023,CHECKOUT,DROP-OFF,NULL
6116,84,4,20/10/2023,HOMEPAGE,VIEW,264
6117,84,4,20/10/2023,PRODUCTPAGE,VIEW,168
6106,84,4,08/04/2024,CHECKOUT,DROP-OFF,NULL
6104,84,4,08/04/2024,HOMEPAGE,VIEW,155
6105,84,4,08/04/2024,PRODUCTPAGE,VIEW,27
6058,84,4,16/05/2025,HOMEPAGE,VIEW,39
6076,84,4,21/06/2025,CHECKOUT,DROP-OFF,NULL
6074,84,4,21/06/2025,HOMEPAGE,VIEW,298
6075,84,4,21/06/2025,PRODUCTPAGE,VIEW,133
6113,84,5,15/01/2023,CHECKOUT,PURCHASE,56
6111,84,5,15/01/2023,HOMEPAGE,VIEW,23
6112,84,5,15/01/2023,PRODUCTPAGE,VIEW,128
6114,84,6,28/04/2023,HOMEPAGE,VIEW,180
6121,84,6,15/05/2023,CHECKOUT,DROP-OFF,NULL
6119,84,6,15/05/2023,HOMEPAGE,VIEW,206
6120,84,6,15/05/2023,PRODUCTPAGE,VIEW,299
6064,84,6,01/08/2023,CHECKOUT,DROP-OFF,NULL
6062,84,6,01/08/2023,HOMEPAGE,VIEW,14
6063,84,6,01/08/2023,PRODUCTPAGE,VIEW,102
6099,84,6,14/12/2024,HOMEPAGE,VIEW,136
6100,84,6,14/12/2024,PRODUCTPAGE,DROP-OFF,NULL
6061,84,6,31/01/2025,CHECKOUT,DROP-OFF,NULL
6059,84,6,31/01/2025,HOMEPAGE,VIEW,157
6060,84,6,31/01/2025,PRODUCTPAGE,VIEW,293
6087,84,6,18/07/2025,HOMEPAGE,VIEW,293
6080,84,8,18/09/2023,HOMEPAGE,VIEW,90
6103,84,8,02/01/2025,CHECKOUT,DROP-OFF,NULL
6101,84,8,02/01/2025,HOMEPAGE,VIEW,30
6102,84,8,02/01/2025,PRODUCTPAGE,CLICK,179
6052,84,8,15/12/2025,HOMEPAGE,VIEW,85
6073,84,10,11/02/2024,CHECKOUT,DROP-OFF,NULL
6071,84,10,11/02/2024,HOMEPAGE,VIEW,104
6072,84,10,11/02/2024,PRODUCTPAGE,VIEW,153
6110,84,10,19/05/2024,HOMEPAGE,VIEW,93
6124,84,11,20/07/2023,CHECKOUT,PURCHASE,215
6122,84,11,20/07/2023,HOMEPAGE,VIEW,77
6123,84,11,20/07/2023,PRODUCTPAGE,VIEW,127
6078,84,11,16/06/2024,HOMEPAGE,VIEW,90
6048,84,11,22/04/2025,HOMEPAGE,VIEW,39
6090,84,12,25/02/2024,CHECKOUT,PURCHASE,289
6088,84,12,25/02/2024,HOMEPAGE,VIEW,260
6089,84,12,25/02/2024,PRODUCTPAGE,VIEW,201
6098,84,12,04/09/2024,CHECKOUT,DROP-OFF,NULL
6096,84,12,04/09/2024,HOMEPAGE,VIEW,26
6097,84,12,04/09/2024,PRODUCTPAGE,VIEW,27
6094,84,12,25/04/2025,CHECKOUT,DROP-OFF,NULL
6092,84,12,25/04/2025,HOMEPAGE,VIEW,96
6093,84,12,25/04/2025,PRODUCTPAGE,VIEW,62
6115,84,13,03/10/2024,HOMEPAGE,VIEW,78
6038,84,13,01/09/2025,CHECKOUT,DROP-OFF,NULL
6036,84,13,01/09/2025,HOMEPAGE,VIEW,80
6037,84,13,01/09/2025,PRODUCTPAGE,VIEW,280
6091,84,14,09/09/2024,HOMEPAGE,VIEW,224
6068,84,15,09/08/2025,HOMEPAGE,VIEW,120
6039,84,16,17/04/2023,HOMEPAGE,VIEW,25
6083,84,16,05/01/2024,CHECKOUT,DROP-OFF,NULL
6081,84,16,05/01/2024,HOMEPAGE,VIEW,54
6082,84,16,05/01/2024,PRODUCTPAGE,VIEW,208
6055,84,16,06/03/2024,CHECKOUT,PURCHASE,62
6053,84,16,06/03/2024,HOMEPAGE,VIEW,76
6054,84,16,06/03/2024,PRODUCTPAGE,VIEW,100
6057,84,16,22/05/2025,HOMEPAGE,VIEW,71
6051,84,17,06/08/2025,CHECKOUT,DROP-OFF,NULL
6049,84,17,06/08/2025,HOMEPAGE,VIEW,183
6050,84,17,06/08/2025,PRODUCTPAGE,VIEW,49
6042,84,17,07/12/2025,CHECKOUT,DROP-OFF,NULL
6040,84,17,07/12/2025,HOMEPAGE,VIEW,129
6041,84,17,07/12/2025,PRODUCTPAGE,VIEW,199
6067,84,18,29/01/2023,CHECKOUT,PURCHASE,46
6065,84,18,29/01/2023,HOMEPAGE,VIEW,146
6066,84,18,29/01/2023,PRODUCTPAGE,VIEW,49
6077,84,18,31/03/2024,HOMEPAGE,VIEW,26
6109,84,19,29/10/2025,CHECKOUT,DROP-OFF,NULL
6107,84,19,29/10/2025,HOMEPAGE,VIEW,296
6108,84,19,29/10/2025,PRODUCTPAGE,VIEW,135
6095,84,20,06/04/2023,HOMEPAGE,VIEW,105
6044,84,20,24/10/2023,HOMEPAGE,VIEW,112
6079,84,20,27/10/2024,HOMEPAGE,VIEW,122
6166,85,1,05/07/2023,CHECKOUT,DROP-OFF,NULL
6164,85,1,05/07/2023,HOMEPAGE,VIEW,93
6165,85,1,05/07/2023,PRODUCTPAGE,VIEW,99
6137,85,2,25/11/2025,HOMEPAGE,VIEW,258
6174,85,3,25/03/2024,HOMEPAGE,VIEW,199
6145,85,4,05/01/2024,CHECKOUT,DROP-OFF,NULL
6143,85,4,05/01/2024,HOMEPAGE,VIEW,13
6144,85,4,05/01/2024,PRODUCTPAGE,VIEW,31
6130,85,5,22/02/2023,CHECKOUT,DROP-OFF,NULL
6128,85,5,22/02/2023,HOMEPAGE,VIEW,227
6129,85,5,22/02/2023,PRODUCTPAGE,VIEW,91
6142,85,5,11/07/2023,CHECKOUT,DROP-OFF,NULL
6140,85,5,11/07/2023,HOMEPAGE,VIEW,289
6141,85,5,11/07/2023,PRODUCTPAGE,VIEW,174
6139,85,5,05/02/2025,HOMEPAGE,VIEW,138
6157,85,6,12/01/2025,HOMEPAGE,VIEW,120
6133,85,9,07/10/2024,CHECKOUT,DROP-OFF,NULL
6131,85,9,07/10/2024,HOMEPAGE,VIEW,148
6132,85,9,07/10/2024,PRODUCTPAGE,VIEW,42
6156,85,9,25/03/2025,HOMEPAGE,VIEW,74
6136,85,11,27/12/2024,CHECKOUT,PURCHASE,131
6134,85,11,27/12/2024,HOMEPAGE,VIEW,172
6135,85,11,27/12/2024,PRODUCTPAGE,VIEW,81
6160,85,11,03/02/2025,CHECKOUT,PURCHASE,190
6158,85,11,03/02/2025,HOMEPAGE,VIEW,210
6159,85,11,03/02/2025,PRODUCTPAGE,VIEW,189
6163,85,13,11/12/2023,CHECKOUT,DROP-OFF,NULL
6161,85,13,11/12/2023,HOMEPAGE,VIEW,238
6162,85,13,11/12/2023,PRODUCTPAGE,VIEW,138
6146,85,13,11/02/2024,HOMEPAGE,VIEW,130
6127,85,14,15/07/2024,CHECKOUT,DROP-OFF,NULL
6125,85,14,15/07/2024,HOMEPAGE,VIEW,173
6126,85,14,15/07/2024,PRODUCTPAGE,VIEW,214
6170,85,15,23/03/2023,CHECKOUT,DROP-OFF,NULL
6168,85,15,23/03/2023,HOMEPAGE,VIEW,219
6169,85,15,23/03/2023,PRODUCTPAGE,CLICK,185
6138,85,15,14/10/2023,HOMEPAGE,VIEW,248
6155,85,17,22/12/2025,CHECKOUT,PURCHASE,270
6153,85,17,22/12/2025,HOMEPAGE,VIEW,287
6154,85,17,22/12/2025,PRODUCTPAGE,VIEW,254
6177,85,18,30/12/2023,CHECKOUT,DROP-OFF,NULL
6175,85,18,30/12/2023,HOMEPAGE,VIEW,92
6176,85,18,30/12/2023,PRODUCTPAGE,VIEW,123
6152,85,18,16/08/2024,CHECKOUT,DROP-OFF,NULL
6150,85,18,16/08/2024,HOMEPAGE,VIEW,150
6151,85,18,16/08/2024,PRODUCTPAGE,VIEW,267
6173,85,19,09/01/2025,CHECKOUT,PURCHASE,35
6171,85,19,09/01/2025,HOMEPAGE,VIEW,109
6172,85,19,09/01/2025,PRODUCTPAGE,CLICK,30
6149,85,19,30/05/2025,CHECKOUT,DROP-OFF,NULL
6147,85,19,30/05/2025,HOMEPAGE,VIEW,58
6148,85,19,30/05/2025,PRODUCTPAGE,CLICK,94
6167,85,20,05/05/2025,HOMEPAGE,VIEW,97
6194,86,2,14/05/2025,HOMEPAGE,VIEW,116
6188,86,4,26/02/2024,CHECKOUT,DROP-OFF,NULL
6186,86,4,26/02/2024,HOMEPAGE,VIEW,220
6187,86,4,26/02/2024,PRODUCTPAGE,CLICK,142
6199,86,4,13/11/2025,CHECKOUT,DROP-OFF,NULL
6197,86,4,13/11/2025,HOMEPAGE,VIEW,235
6198,86,4,13/11/2025,PRODUCTPAGE,CLICK,263
6211,86,5,06/05/2025,CHECKOUT,DROP-OFF,NULL
6209,86,5,06/05/2025,HOMEPAGE,VIEW,300
6210,86,5,06/05/2025,PRODUCTPAGE,VIEW,111
6202,86,7,20/12/2023,CHECKOUT,DROP-OFF,NULL
6200,86,7,20/12/2023,HOMEPAGE,VIEW,103
6201,86,7,20/12/2023,PRODUCTPAGE,VIEW,122
6212,86,9,10/05/2023,HOMEPAGE,VIEW,16
6205,86,9,09/06/2023,CHECKOUT,DROP-OFF,NULL
6203,86,9,09/06/2023,HOMEPAGE,VIEW,96
6204,86,9,09/06/2023,PRODUCTPAGE,VIEW,181
6185,86,12,22/01/2023,CHECKOUT,PURCHASE,124
6183,86,12,22/01/2023,HOMEPAGE,VIEW,176
6184,86,12,22/01/2023,PRODUCTPAGE,VIEW,226
6208,86,13,07/06/2024,CHECKOUT,DROP-OFF,NULL
6206,86,13,07/06/2024,HOMEPAGE,VIEW,15
6207,86,13,07/06/2024,PRODUCTPAGE,VIEW,199
6182,86,13,30/07/2024,HOMEPAGE,VIEW,279
6192,86,13,15/12/2024,CHECKOUT,DROP-OFF,NULL
6190,86,13,15/12/2024,HOMEPAGE,VIEW,157
6191,86,13,15/12/2024,PRODUCTPAGE,VIEW,101
